Country Name,Country Code,Series Name,Series Code,Series_type,2021 [YR2021],2022 [YR2022],2023 [YR2023],series_type,2021Q1 [YR2021Q1],2021Q2 [YR2021Q2],2021Q3 [YR2021Q3],2021Q4 [YR2021Q4],2022Q1 [YR2022Q1],2022Q2 [YR2022Q2],2022Q3 [YR2022Q3],2022Q4 [YR2022Q4],2023Q1 [YR2023Q1],2023Q2 [YR2023Q2],2023Q3 [YR2023Q3],2023Q4 [YR2023Q4]
India,IND,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,,68.886,69.384,..,Life expectancy at birth,,,,,,,,,,,,
India,IND,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,,65.756,66.257,..,Life expectancy at birth,,,,,,,,,,,,
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,67.24,67.744,..,Life expectancy at birth,,,,,,,,,,,,
India,IND,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,,..,..,..,Lifetime risk of maternal death,,,,,,,,,,,,
India,IND,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,,..,..,..,Lifetime risk of maternal death,,,,,,,,,,,,
India,IND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,..,76,77,Literacy rate,,,,,,,,,,,,
India,IND,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,,..,1,1,Literacy rate,,,,,,,,,,,,
India,IND,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,,..,96,96,Literacy rate,,,,,,,,,,,,
India,IND,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,,..,97,98,Literacy rate,,,,,,,,,,,,
India,IND,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,..,83,85,Literacy rate,,,,,,,,,,,,
India,IND,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,,..,69,70,Literacy rate,,,,,,,,,,,,
India,IND,Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM,,..,..,..,Poverty indicators,,,,,,,,,,,,
India,IND,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.FE,,..,..,..,Poverty indicators,,,,,,,,,,,,
India,IND,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.MA,,..,..,..,Poverty indicators,,,,,,,,,,,,
India,IND,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,,2.7,..,..,Poverty indicators,,,,,,,,,,,,
India,IND,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,,12.9,..,..,Poverty indicators,,,,,,,,,,,,
India,IND,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,,38.2,..,..,Poverty indicators,,,,,,,,,,,,
India,IND,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,,13.3,..,..,Poverty indicators,,,,,,,,,,,,
India,IND,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,,81.8,..,..,Poverty indicators,,,,,,,,,,,,
India,IND,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,,44,..,..,Poverty indicators,,,,,,,,,,,,
India,IND,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,,33.1,..,..,Poverty indicators,,,,,,,,,,,,
India,IND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,..,..,..,Poverty indicators,,,,,,,,,,,,
India,IND,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,,20.08,19.262,15.583,Unemployment,,,,,,,,,,,,
India,IND,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,,21.158,17.497,15.716,Unemployment,,,,,,,,,,,,
India,IND,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,,20.842,17.471,15.429,Unemployment,,,,,,,,,,,,
India,IND,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,,20.824,17.769,15.661,Unemployment,,,,,,,,,,,,
India,IND,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,,20.684,17.856,15.469,Unemployment,,,,,,,,,,,,
India,IND,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,,19.621,18.689,15.484,Unemployment,,,,,,,,,,,,
India,IND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,6.38,4.822,4.172,Unemployment,,,,,,,,,,,,
India,IND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,6.38,4.822,4.172,Unemployment,,,,,,,,,,,,
India,IND,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,6.73,4.908,4.222,Unemployment,,,,,,,,,,,,
India,IND,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,6.72,4.908,4.216,Unemployment,,,,,,,,,,,,
India,IND,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,5.402,4.588,4.063,Unemployment,,,,,,,,,,,,
India,IND,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,5.394,4.588,4.057,Unemployment,,,,,,,,,,,,
India,IND,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,,8.773,8.874,6.798,Unemployment,,,,,,,,,,,,
India,IND,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,,9.734,7.888,5.791,Unemployment,,,,,,,,,,,,
India,IND,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,,4.877,3.095,2.473,Unemployment,,,,,,,,,,,,
India,IND,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,,2.856,1.799,1.697,Unemployment,,,,,,,,,,,,
India,IND,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,,5.382,3.449,2.748,Unemployment,,,,,,,,,,,,
India,IND,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,,9.571,8.06,5.991,Unemployment,,,,,,,,,,,,
India,IND,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,13.5,12.052,10.839,Unemployment,,,,,,,,,,,,
India,IND,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,,23.395,21.424,20.594,Unemployment,,,,,,,,,,,,
India,IND,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,,15.781,14.3,13.316,Unemployment,,,,,,,,,,,,
India,IND,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,90.40735874,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
India,IND,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,7.358738502,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
India,IND,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,2.23390276,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
India,IND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,44.77869986,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
India,IND,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,647.5,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
India,IND,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,70.5,74.5,..,Access to clean fuels and technologies for cooking,,,,,,,,,,,,
India,IND,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,,57.1,62.5,..,Access to clean fuels and technologies for cooking,,,,,,,,,,,,
India,IND,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,,93.8,94.8,..,Access to clean fuels and technologies for cooking,,,,,,,,,,,,
Germany,DEU,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,,83.3,83.2,..,Life expectancy at birth,,,,,,,,,,,,
Germany,DEU,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,,78.4,78.33,..,Life expectancy at birth,,,,,,,,,,,,
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,80.7902439,80.70560976,..,Life expectancy at birth,,,,,,,,,,,,
Germany,DEU,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,,..,..,..,Lifetime risk of maternal death,,,,,,,,,,,,
Germany,DEU,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,,..,..,..,Lifetime risk of maternal death,,,,,,,,,,,,
Germany,DEU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
Germany,DEU,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
Germany,DEU,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
Germany,DEU,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
Germany,DEU,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
Germany,DEU,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
Germany,DEU,Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM,,15.43990231,..,..,Poverty indicators,,,,,,,,,,,,
Germany,DEU,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.FE,,..,..,..,Poverty indicators,,,,,,,,,,,,
Germany,DEU,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.MA,,..,..,..,Poverty indicators,,,,,,,,,,,,
Germany,DEU,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,,..,..,..,Poverty indicators,,,,,,,,,,,,
Germany,DEU,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,,..,..,..,Poverty indicators,,,,,,,,,,,,
Germany,DEU,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,,..,..,..,Poverty indicators,,,,,,,,,,,,
Germany,DEU,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,,..,..,..,Poverty indicators,,,,,,,,,,,,
Germany,DEU,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,,..,..,..,Poverty indicators,,,,,,,,,,,,
Germany,DEU,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,,..,..,..,Poverty indicators,,,,,,,,,,,,
Germany,DEU,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,,..,..,..,Poverty indicators,,,,,,,,,,,,
Germany,DEU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,14.8,..,..,Poverty indicators,,,,,,,,,,,,
Germany,DEU,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,,6.297,4.853,5.219,Unemployment,,,,,,,,,,,,
Germany,DEU,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,,6.966,7.039,6.555,Unemployment,,,,,,,,,,,,
Germany,DEU,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,,6.972,7.019,6.529,Unemployment,,,,,,,,,,,,
Germany,DEU,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,,6.665,6.04,5.949,Unemployment,,,,,,,,,,,,
Germany,DEU,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,,6.662,6.028,5.927,Unemployment,,,,,,,,,,,,
Germany,DEU,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,,6.303,4.858,5.234,Unemployment,,,,,,,,,,,,
Germany,DEU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,3.594,3.12,3.068,Unemployment,,,,,,,,,,,,
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,3.594,3.12,3.068,Unemployment,,,,,,,,,,,,
Germany,DEU,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,3.987,3.402,3.271,Unemployment,,,,,,,,,,,,
Germany,DEU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,3.987,3.401,3.27,Unemployment,,,,,,,,,,,,
Germany,DEU,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,3.14,2.798,2.837,Unemployment,,,,,,,,,,,,
Germany,DEU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,3.14,2.797,2.836,Unemployment,,,,,,,,,,,,
Germany,DEU,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,,2.661,2.311,2.316,Unemployment,,,,,,,,,,,,
Germany,DEU,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,,3.519,3.092,2.821,Unemployment,,,,,,,,,,,,
Germany,DEU,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,,7.686,6.788,6.322,Unemployment,,,,,,,,,,,,
Germany,DEU,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,,6.578,6.05,5.61,Unemployment,,,,,,,,,,,,
Germany,DEU,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,,8.497,7.332,6.842,Unemployment,,,,,,,,,,,,
Germany,DEU,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,,3.097,2.704,2.571,Unemployment,,,,,,,,,,,,
Germany,DEU,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,2.425,1.741,1.977,Unemployment,,,,,,,,,,,,
Germany,DEU,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,,2.377,2.049,2.361,Unemployment,,,,,,,,,,,,
Germany,DEU,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,,2.404,1.877,2.149,Unemployment,,,,,,,,,,,,
Germany,DEU,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,4.166591548,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
Germany,DEU,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,41.53374175,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
Germany,DEU,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,54.2996667,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
Germany,DEU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,24.10520467,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
Germany,DEU,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,25.792569,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
Germany,DEU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,100,100,..,Access to clean fuels and technologies for cooking,,,,,,,,,,,,
Germany,DEU,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,,100,100,..,Access to clean fuels and technologies for cooking,,,,,,,,,,,,
Germany,DEU,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,,100,100,..,Access to clean fuels and technologies for cooking,,,,,,,,,,,,
Japan,JPN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,,87.57,87.09,..,Life expectancy at birth,,,,,,,,,,,,
Japan,JPN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,,81.47,81.05,..,Life expectancy at birth,,,,,,,,,,,,
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,84.44560976,83.99634146,..,Life expectancy at birth,,,,,,,,,,,,
Japan,JPN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,,..,..,..,Lifetime risk of maternal death,,,,,,,,,,,,
Japan,JPN,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,,..,..,..,Lifetime risk of maternal death,,,,,,,,,,,,
Japan,JPN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
Japan,JPN,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
Japan,JPN,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
Japan,JPN,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
Japan,JPN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
Japan,JPN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
Japan,JPN,Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM,,..,..,..,Poverty indicators,,,,,,,,,,,,
Japan,JPN,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.FE,,..,..,..,Poverty indicators,,,,,,,,,,,,
Japan,JPN,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.MA,,..,..,..,Poverty indicators,,,,,,,,,,,,
Japan,JPN,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,,..,..,..,Poverty indicators,,,,,,,,,,,,
Japan,JPN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,,..,..,..,Poverty indicators,,,,,,,,,,,,
Japan,JPN,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,,..,..,..,Poverty indicators,,,,,,,,,,,,
Japan,JPN,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,,..,..,..,Poverty indicators,,,,,,,,,,,,
Japan,JPN,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,,..,..,..,Poverty indicators,,,,,,,,,,,,
Japan,JPN,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,,..,..,..,Poverty indicators,,,,,,,,,,,,
Japan,JPN,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,,..,..,..,Poverty indicators,,,,,,,,,,,,
Japan,JPN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,..,..,..,Poverty indicators,,,,,,,,,,,,
Japan,JPN,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,,4.092,3.757,3.8,Unemployment,,,,,,,,,,,,
Japan,JPN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,,5.089,5.079,4.481,Unemployment,,,,,,,,,,,,
Japan,JPN,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,,5.321,5.125,4.4,Unemployment,,,,,,,,,,,,
Japan,JPN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,,4.625,4.406,4.116,Unemployment,,,,,,,,,,,,
Japan,JPN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,,4.707,4.438,4.1,Unemployment,,,,,,,,,,,,
Japan,JPN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,,4.153,3.726,3.75,Unemployment,,,,,,,,,,,,
Japan,JPN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,2.809,2.615,2.6,Unemployment,,,,,,,,,,,,
Japan,JPN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,2.828,2.6,2.6,Unemployment,,,,,,,,,,,,
Japan,JPN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,3.035,2.828,2.8,Unemployment,,,,,,,,,,,,
Japan,JPN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,3.049,2.777,2.827,Unemployment,,,,,,,,,,,,
Japan,JPN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,2.527,2.353,2.3,Unemployment,,,,,,,,,,,,
Japan,JPN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,2.55,2.38,2.322,Unemployment,,,,,,,,,,,,
Japan,JPN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
Japan,JPN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
Japan,JPN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
Japan,JPN,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
Japan,JPN,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
Japan,JPN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
Japan,JPN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
Japan,JPN,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
Japan,JPN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
Japan,JPN,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,67.94380587,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
Japan,JPN,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,18.90166028,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
Japan,JPN,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,13.15453384,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
Japan,JPN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,18.23255814,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
Japan,JPN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,78.4,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
Japan,JPN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,100,100,..,Access to clean fuels and technologies for cooking,,,,,,,,,,,,
Japan,JPN,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,,100,100,..,Access to clean fuels and technologies for cooking,,,,,,,,,,,,
Japan,JPN,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,,100,100,..,Access to clean fuels and technologies for cooking,,,,,,,,,,,,
China,CHN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,,81.155,81.343,..,Life expectancy at birth,,,,,,,,,,,,
China,CHN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,,75.463,75.963,..,Life expectancy at birth,,,,,,,,,,,,
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,78.211,78.587,..,Life expectancy at birth,,,,,,,,,,,,
China,CHN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,,..,..,..,Lifetime risk of maternal death,,,,,,,,,,,,
China,CHN,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,,..,..,..,Lifetime risk of maternal death,,,,,,,,,,,,
China,CHN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
China,CHN,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
China,CHN,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
China,CHN,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
China,CHN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
China,CHN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,,..,..,..,Literacy rate,,,,,,,,,,,,
China,CHN,Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM,,..,..,..,Poverty indicators,,,,,,,,,,,,
China,CHN,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.FE,,..,..,..,Poverty indicators,,,,,,,,,,,,
China,CHN,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.MA,,..,..,..,Poverty indicators,,,,,,,,,,,,
China,CHN,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,,0,..,..,Poverty indicators,,,,,,,,,,,,
China,CHN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,,0,..,..,Poverty indicators,,,,,,,,,,,,
China,CHN,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,,3.5,..,..,Poverty indicators,,,,,,,,,,,,
