Country Name,Series Name,Series Code,series_type,2021 [YR2021],2022 [YR2022],2023 [YR2023],Country Code_CHN,Country Code_DEU,Country Code_IND,Country Code_JPN,Country Code_USA
India,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,Agriculture indicators,1.469019953,0.942789379,0.822662154,0,0,1,0,0
India,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Agriculture indicators,17.37256153,16.63943104,15.99836213,0,0,1,0,0
India,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Agriculture indicators,4.623155625,4.706865982,1.440475012,0,0,1,0,0
India,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,Agriculture indicators,4.57E+11,4.78E+11,4.85E+11,0,0,1,0,0
India,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,Agriculture indicators,2.17E+13,2.27E+13,2.30E+13,0,0,1,0,0
India,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,Agriculture indicators,4.10E+13,4.48E+13,4.73E+13,0,0,1,0,0
India,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,Agriculture indicators,5.50E+11,5.58E+11,5.71E+11,0,0,1,0,0
India,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,Agriculture indicators,2011.637165,2061.223438,1975.918379,0,0,1,0,0
India,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,Armed forces,3959000000,2582000000,1428000000,0,0,1,0,0
India,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Armed forces,54000000,7000000,34000000,0,0,1,0,0
India,Battle-related deaths (number of people),VC.BTL.DETH,Armed forces,430,310,217,0,0,1,0,0
India,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,Carbon dioxide (CO2) emissions,324.2612254,356.2807637,391.9667354,0,0,1,0,0
India,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,Carbon dioxide (CO2) emissions,2548.4833,2740.8206,2955.1817,0,0,1,0,0
India,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Carbon dioxide (CO2) emissions,1.802062141,1.92281182,2.054964313,0,0,1,0,0
India,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,Carbon dioxide (CO2) emissions,29.2446,29.9048,30.5827,0,0,1,0,0
India,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,Carbon dioxide (CO2) emissions,201.1516,208.8407,221.7591,0,0,1,0,0
India,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,Carbon dioxide (CO2) emissions,91.5567,121.3264,129.1678,0,0,1,0,0
India,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,Carbon dioxide (CO2) emissions,559.3889,568.7255,619.0166,0,0,1,0,0
India,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,Carbon dioxide (CO2) emissions,206.3263,222.7196,237.9015,0,0,1,0,0
India,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,Carbon dioxide (CO2) emissions,1165.7218,1265.6946,1376.9935,0,0,1,0,0
India,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,Carbon dioxide (CO2) emissions,295.0934,323.609,339.7606,0,0,1,0,0
India,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Carbon intensity of GDP,0.223858134,0.225030056,0.224339523,0,0,1,0,0
India,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,Carbon intensity of GDP,0.916935577,0.921735835,0.918907373,0,0,1,0,0
India,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,Educational attainment,10.49464893,10.32999992,11.38000011,0,0,1,0,0
India,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,Educational attainment,50.75631332,49.75,52.16999817,0,0,1,0,0
India,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,Educational attainment,60.50924301,58.65999985,61.09000015,0,0,1,0,0
India,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,Educational attainment,41.2036438,40.95999908,43.5,0,0,1,0,0
India,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,Educational attainment,73.24389648,71.81999969,74.73999786,0,0,1,0,0
India,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,Educational attainment,63.30651093,62.81999969,65.58000183,0,0,1,0,0
India,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,Educational attainment,53.57353973,53.93999863,56.68000031,0,0,1,0,0
India,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,Educational attainment,13.54187679,13.23999977,14.43999958,0,0,1,0,0
India,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,Educational attainment,16.65446663,16.18000031,17.60000038,0,0,1,0,0
India,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,Educational attainment,3.320916176,3.162196159,3.486839771,0,0,1,0,0
India,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Employment,0.455762013,0.691449496,0.503651496,0,0,1,0,0
India,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,Employment,2.67643078,3.664269215,4.465886292,0,0,1,0,0
India,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Employment,44.07919279,42.86099759,43.51358293,0,0,1,0,0
India,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,Employment,59.30080437,59.15105248,61.4874954,0,0,1,0,0
India,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,Employment,38.75278836,36.89347791,36.5873192,0,0,1,0,0
India,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,F-gases emissions from Industrial Processes (Mt CO2e),61.7777,65.2838,68.7456,0,0,1,0,0
India,Fixed broadband subscriptions,IT.NET.BBND,Fixed broadband subscriptions,27600000,33500000,39300000,0,0,1,0,0
India,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,Fuel indicator,14.28465927,21.75246519,20.70590821,0,0,1,0,0
India,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,Fuel indicator,29.87284032,37.84440371,33.2009829,0,0,1,0,0
India,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,Investment,1621240000,2469730000,4467300000,0,0,1,0,0
India,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,Methane (CH4) emissions,564.886,567.0297,567.5592,0,0,1,0,0
India,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,Methane (CH4) emissions,822.2417,836.7582,848.5349,0,0,1,0,0
India,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,Methane (CH4) emissions,38.6344,38.6783,38.9994,0,0,1,0,0
India,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,Methane (CH4) emissions,81.3226,92.4429,100.4239,0,0,1,0,0
India,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CH4.IC.MT.CE.AR5,Methane (CH4) emissions,3.8605,4.0664,4.1663,0,0,1,0,0
India,Methane (CH4) emissions from Industrial Processes (Mt CO2e),EN.GHG.CH4.IP.MT.CE.AR5,Methane (CH4) emissions,0.369,0.3892,0.4246,0,0,1,0,0
India,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CH4.PI.MT.CE.AR5,Methane (CH4) emissions,0.9765,1.0625,1.0996,0,0,1,0,0
India,Methane (CH4) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CH4.TR.MT.CE.AR5,Methane (CH4) emissions,1.9601,2.1225,2.2405,0,0,1,0,0
India,Methane (CH4) emissions from Waste (Mt CO2e),EN.GHG.CH4.WA.MT.CE.AR5,Methane (CH4) emissions,130.2326,130.9667,133.6213,0,0,1,0,0
India,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,Nitrous oxide (N2O) emissions,16.2212,16.4921,16.7675,0,0,1,0,0
India,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,Nitrous oxide (N2O) emissions,6.6001,6.894,7.2736,0,0,1,0,0
India,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,Nitrous oxide (N2O) emissions,19.1325,21.2369,23.0012,0,0,1,0,0
India,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,Nitrous oxide (N2O) emissions,15.495,15.9703,16.6866,0,0,1,0,0
India,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,Nitrous oxide (N2O) emissions,4.9726,5.2334,5.3716,0,0,1,0,0
India,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,Nitrous oxide (N2O) emissions,0.1873,0.1863,0.1875,0,0,1,0,0
India,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),EN.GHG.N2O.BU.MT.CE.AR5,Nitrous oxide (N2O) emissions,7.9476,8.199,8.3893,0,0,1,0,0
India,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,Nitrous oxide (N2O) emissions,185.5118,188.8937,192.3537,0,0,1,0,0
India,Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.N2O.MT.CE.AR5,Nitrous oxide (N2O) emissions,256.068,263.1057,270.031,0,0,1,0,0
India,Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.N2O.ZG.AR5,Nitrous oxide (N2O) emissions,101.2744521,106.8062218,112.249643,0,0,1,0,0
India,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,Total greenhouse gas emissions,2.602073018,2.734071514,2.874377159,0,0,1,0,0
India,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,Total greenhouse gas emissions,3679.8618,3897.209,4133.5544,0,0,1,0,0
India,Total greenhouse gas emissions excluding LULUCF (% change from 1990),EN.GHG.TOT.ZG.AR5,Total greenhouse gas emissions,166.0659472,181.7808549,198.8693942,0,0,1,0,0
United States,GDP (constant 2015 US$),NY.GDP.MKTP.KD,GDP,2.09E+13,2.14E+13,2.21E+13,0,0,0,0,1
United States,GDP (constant LCU),NY.GDP.MKTP.KN,GDP,2.09E+13,2.14E+13,2.21E+13,0,0,0,0,1
United States,GDP (current LCU),NY.GDP.MKTP.CN,GDP,2.37E+13,2.60E+13,2.77E+13,0,0,0,0,1
United States,GDP (current US$),NY.GDP.MKTP.CD,GDP,2.37E+13,2.60E+13,2.77E+13,0,0,0,0,1
United States,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,GDP,113.2103304,121.2816392,125.6458273,0,0,0,0,1
United States,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,GDP,113.2103304,121.2816392,125.6458273,0,0,0,0,1
United States,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,GDP,6.055052933,2.51237532,2.887556009,0,0,0,0,1
United States,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,GDP,62996.28938,64342.11794,65875.17788,0,0,0,0,1
United States,GDP per capita (constant LCU),NY.GDP.PCAP.KN,GDP,62996.28938,64342.11794,65875.17788,0,0,0,0,1
United States,GDP per capita (current LCU),NY.GDP.PCAP.CN,GDP,71318.30736,78035.17536,82769.41221,0,0,0,0,1
United States,GDP per capita (current US$),NY.GDP.PCAP.CD,GDP,71318.30736,78035.17536,82769.41221,0,0,0,0,1
United States,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,GDP,5.888314265,2.13636163,2.382669381,0,0,0,0,1
United States,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,GDP,71318.30736,72841.92431,74577.50654,0,0,0,0,1
United States,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,GDP,71318.30736,78035.17536,82769.41221,0,0,0,0,1
United States,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,GDP,149677.5556,148984.3277,151285.9913,0,0,0,0,1
United States,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,GDP,2.37E+13,2.43E+13,2.50E+13,0,0,0,0,1
United States,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,GDP,2.37E+13,2.60E+13,2.77E+13,0,0,0,0,1
United States,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,GDP,2.37E+13,2.60E+13,2.77E+13,0,0,0,0,1
United States,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Inflation,4.697858864,8.002799821,4.116338384,0,0,0,0,1
United States,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Inflation,4.565985503,7.129480854,3.598391354,0,0,0,0,1
United States,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,Inflation,4.565985503,7.129480854,3.598391354,0,0,0,0,1
United States,Trade (% of GDP),NE.TRD.GNFS.ZS,Trade,25.21365603,26.89168983,24.89936314,0,0,0,0,1
United States,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,Trade,5.805359034,6.394293236,6.402390357,0,0,0,0,1
United States,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Foreign direct investment,-1.34E+11,-20472000000,1.05E+11,0,0,0,0,1
United States,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Foreign direct investment,2.009212298,1.572590774,1.258207357,0,0,0,0,1
United States,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Foreign direct investment,4.76E+11,4.09E+11,3.49E+11,0,0,0,0,1
United States,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,Foreign direct investment,1.443991093,1.493873182,1.638067771,0,0,0,0,1
United States,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Foreign direct investment,3.42E+11,3.89E+11,4.54E+11,0,0,0,0,1
United States,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,Gross national expenditure,112.778323,119.9373267,124.4389885,0,0,0,0,1
United States,Gross national expenditure (current US$),NE.DAB.TOTL.CD,Gross national expenditure,2.45E+13,2.70E+13,2.85E+13,0,0,0,0,1
United States,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,Gross national expenditure,2.45E+13,2.70E+13,2.85E+13,0,0,0,0,1
United States,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,Gross national expenditure,2.18E+13,2.25E+13,2.29E+13,0,0,0,0,1
United States,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,Gross national expenditure,2.18E+13,2.25E+13,2.29E+13,0,0,0,0,1
United States,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Gross national expenditure,103.6317039,103.6872302,102.876337,0,0,0,0,1
United States,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,Households and NPISHs Final consumption expenditure,1.61E+13,1.77E+13,1.88E+13,0,0,0,0,1
United States,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,Households and NPISHs Final consumption expenditure,1.44E+13,1.48E+13,1.52E+13,0,0,0,0,1
United States,Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,Households and NPISHs Final consumption expenditure,1.44E+13,1.48E+13,1.52E+13,0,0,0,0,1
United States,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,Households and NPISHs Final consumption expenditure,1.61E+13,1.77E+13,1.88E+13,0,0,0,0,1
United States,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,Households and NPISHs Final consumption expenditure,8.771860138,3.036132793,2.530192584,0,0,0,0,1
United States,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,Households and NPISHs Final consumption expenditure,68.04538931,68.02366203,67.90147034,0,0,0,0,1
United States,Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),NE.CON.PRVT.PC.KD,Households and NPISHs Final consumption expenditure,43330.52173,44482.33277,45384.01617,0,0,0,0,1
United States,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,Households and NPISHs Final consumption expenditure,8.600850134,2.65819797,2.027059598,0,0,0,0,1
United States,"Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",NE.CON.PRVT.PP.KD,Households and NPISHs Final consumption expenditure,1.61E+13,1.66E+13,1.70E+13,0,0,0,0,1
United States,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,Households and NPISHs Final consumption expenditure,1.61E+13,1.77E+13,1.88E+13,0,0,0,0,1
United States,Households and NPISHs final consumption expenditure: linked series (current LCU),NE.CON.PRVT.CN.AD,Households and NPISHs Final consumption expenditure,1.61E+13,1.77E+13,1.88E+13,0,0,0,0,1
United States,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Imports of goods and services,3.42E+12,3.98E+12,3.86E+12,0,0,0,0,1
United States,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Imports of goods and services,3.26E+12,3.54E+12,3.50E+12,0,0,0,0,1
United States,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,Imports of goods and services,14.67092666,8.593012129,-1.172116348,0,0,0,0,1
United States,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Imports of goods and services,14.42267783,15.28946191,13.88785186,0,0,0,0,1
United States,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,Imports of goods and services,3.26E+12,3.54E+12,3.50E+12,0,0,0,0,1
United States,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,Imports of goods and services,3.42E+12,3.98E+12,3.85E+12,0,0,0,0,1
United States,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Imports of goods and services,3.42E+12,3.98E+12,3.85E+12,0,0,0,0,1
United States,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,"Imports of goods, services and primary income",4.35E+12,5.05E+12,5.17E+12,0,0,0,0,1
United States,Interest payments (% of expense),GC.XPN.INTP.ZS,Interest payments,7.88793828,11.50750007,14.27355948,0,0,0,0,1
United States,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,Interest payments,12.99928208,14.40483819,19.91046667,0,0,0,0,1
United States,Interest payments (current LCU),GC.XPN.INTP.CN,Interest payments,5.75E+11,7.26E+11,9.48E+11,0,0,0,0,1
United States,Other expense (% of expense),GC.XPN.OTHR.ZS,Other expense,13.322287,5.842579096,7.541347665,0,0,0,0,1
United States,Other expense (current LCU),GC.XPN.OTHR.CN,Other expense,9.70E+11,3.68E+11,5.01E+11,0,0,0,0,1
Germany,GDP (constant 2015 US$),NY.GDP.MKTP.KD,GDP,3.65E+12,3.70E+12,3.69E+12,0,1,0,0,0
Germany,GDP (constant LCU),NY.GDP.MKTP.KN,GDP,3.29E+12,3.34E+12,3.33E+12,0,1,0,0,0
Germany,GDP (current LCU),NY.GDP.MKTP.CN,GDP,3.68E+12,3.95E+12,4.19E+12,0,1,0,0,0
Germany,GDP (current US$),NY.GDP.MKTP.CD,GDP,4.35E+12,4.16E+12,4.53E+12,0,1,0,0,0
Germany,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,GDP deflator,111.6881196,118.4919997,125.7708644,0,1,0,0,0
Germany,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,GDP deflator: linked series,111.6881196,118.4919997,125.7708644,0,1,0,0,0
Germany,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,GDP growth,3.669999862,1.369731055,-0.26643841,0,1,0,0,0
Germany,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,GDP per capita,43898.77132,44180.42984,44336.77752,0,1,0,0,0
Germany,GDP per capita (constant LCU),NY.GDP.PCAP.KN,GDP per capita,39565.80558,39819.6634,39960.579,0,1,0,0,0
Germany,GDP per capita (current LCU),NY.GDP.PCAP.CN,GDP per capita,44190.30426,47183.11544,50258.76561,0,1,0,0,0
Germany,GDP per capita (current US$),NY.GDP.PCAP.CD,GDP per capita,52265.65416,49686.11546,54343.22651,0,1,0,0,0
Germany,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,GDP per capita growth,3.626128687,0.641609124,0.353884463,0,1,0,0,0
Germany,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,"GDP per capita, PPP",62474.364,62875.20522,63097.7108,0,1,0,0,0
Germany,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",62474.364,67533.05286,69027.09457,0,1,0,0,0
Germany,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,GDP per person employed,124561.4046,123731.8219,123727.6085,0,1,0,0,0
Germany,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,"GDP, PPP",5.20E+12,5.27E+12,5.25E+12,0,1,0,0,0
Germany,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,"GDP, PPP",5.20E+12,5.66E+12,5.75E+12,0,1,0,0,0
Germany,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,GDP: linked series,3.68E+12,3.95E+12,4.19E+12,0,1,0,0,0
Germany,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Inflation, consumer prices",3.066666667,6.872574386,5.946436677,0,1,0,0,0
Germany,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator",2.802929388,6.091856622,6.14291653,0,1,0,0,0
Germany,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,"Inflation, GDP deflator: linked series",2.802929388,6.091856622,6.14291653,0,1,0,0,0
Germany,Trade (% of GDP),NE.TRD.GNFS.ZS,Trade,80.15661805,89.06412737,82.79910645,0,1,0,0,0
Germany,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,Trade in services,18.70123899,21.65352325,21.11559009,0,1,0,0,0
Germany,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Foreign direct investment, net",96711985272,1.17E+11,72407214132,0,1,0,0,0
Germany,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows",2.349165282,1.506606153,0.431214647,0,1,0,0,0
Germany,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows",1.02E+11,62728998896,19515498092,0,1,0,0,0
Germany,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net outflows",4.573353851,4.319008164,2.031149245,0,1,0,0,0
Germany,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,"Foreign direct investment, net outflows",1.99E+11,1.80E+11,91923800663,0,1,0,0,0
Germany,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,Gross national expenditure deflator,112.0046893,120.3771064,125.9627584,0,1,0,0,0
Germany,Gross national expenditure (current US$),NE.DAB.TOTL.CD,Gross national expenditure,4.12E+12,4.06E+12,4.34E+12,0,1,0,0,0
Germany,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,Gross national expenditure,3.49E+12,3.86E+12,4.02E+12,0,1,0,0,0
Germany,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,Gross national expenditure,3.11E+12,3.20E+12,3.19E+12,0,1,0,0,0
Germany,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,Gross national expenditure,3.45E+12,3.55E+12,3.54E+12,0,1,0,0,0
Germany,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Gross national expenditure,94.84145074,97.50309192,95.99440934,0,1,0,0,0
Germany,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,Households and NPISHs Final consumption expenditure,1.79E+12,1.98E+12,2.09E+12,0,1,0,0,0
Germany,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,Households and NPISHs Final consumption expenditure,1.64E+12,1.71E+12,1.69E+12,0,1,0,0,0
Germany,Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,Households and NPISHs Final consumption expenditure,1.82E+12,1.89E+12,1.88E+12,0,1,0,0,0
Germany,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,Households and NPISHs Final consumption expenditure,2.11E+12,2.08E+12,2.26E+12,0,1,0,0,0
Germany,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,Households and NPISHs Final consumption expenditure,1.497273057,3.917546101,-0.723888823,0,1,0,0,0
Germany,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,Households and NPISHs final consumption expenditure,48.56546787,50.05999216,49.92660463,0,1,0,0,0
Germany,Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),NE.CON.PRVT.PC.KD,Households and NPISHs Final consumption expenditure per capita,21881.89351,22575.79541,22551.77223,0,1,0,0,0
Germany,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,Households and NPISHs Final consumption expenditure per capita growth,1.454321339,3.171123638,-0.1064112,0,1,0,0,0
Germany,"Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",NE.CON.PRVT.PP.KD,"Households and NPISHs Final consumption expenditure, PPP",2.40E+12,2.50E+12,2.48E+12,0,1,0,0,0
Germany,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP",2.40E+12,2.71E+12,2.80E+12,0,1,0,0,0
Germany,Households and NPISHs final consumption expenditure: linked series (current LCU),NE.CON.PRVT.CN.AD,Households and NPISHs final consumption expenditure: linked series,1.79E+12,1.98E+12,2.09E+12,0,1,0,0,0
Germany,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Imports of goods and services,1.63E+12,1.80E+12,1.78E+12,0,1,0,0,0
