Country Name,Country Code,Series Name,Series Code,series_type,2021 [YR2021],2022 [YR2022],2023 [YR2023]
Japan,JPN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Electricity production,..,..,..
Japan,JPN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Electricity production,..,..,..
Japan,JPN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,Electricity production,..,..,..
Japan,JPN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,Electricity production,..,..,..
Japan,JPN,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Employment,0.680671179,0.6858825,0.690260239
Japan,JPN,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,Employment,2.519287066,2.431863351,2.388892773
Japan,JPN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Employment,3.058970017,3.100891967,3.005134765
Japan,JPN,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,Employment,2.550766519,2.569051617,2.439688929
Japan,JPN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,Employment,3.466425554,3.531683648,3.468910136
Japan,JPN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Energy,..,..,..
Japan,JPN,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,Energy,..,..,..
Japan,JPN,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Energy,3.25,3.15,..
Japan,JPN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Energy,..,..,..
Japan,JPN,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,health expenditure per capita,0,..,..
Japan,JPN,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,health expenditure per capita,0,..,..
Japan,JPN,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,F-gases emissions from Industrial Processes (Mt CO2e),22.5426,22.937,23.2966
Japan,JPN,Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Firms experiencing losses due to theft and vandalism (% of firms),..,..,..
Japan,JPN,Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,Firms experiencing electrical outages (% of firms),..,..,..
Japan,JPN,"Fish species, threatened",EN.FSH.THRD.NO,"Fish species, threatened",..,..,..
Japan,JPN,Fixed broadband subscriptions,IT.NET.BBND,Fixed broadband subscriptions,45200000,46100000,47900000
Japan,JPN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Fixed broadband subscriptions,35.9392,36.8414,38.5463
Japan,JPN,Forest area (sq. km),AG.LND.FRST.K2,Forest indicators,249350,249350,..
Japan,JPN,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,Forest indicators,0.028703107,..,..
Japan,JPN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),..,..,..
Japan,JPN,Forest area (% of land area),AG.LND.FRST.ZS,Forest indicators,68.40877915,68.40877915,..
Japan,JPN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,Fuel indicator,1.351058887,2.443927942,1.772621346
Japan,JPN,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,Fuel indicator,20.0353004,28.33917985,25.89489655
Japan,JPN,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,Investment,..,..,..
Japan,JPN,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,Investment,..,..,..
Japan,JPN,Land under cereal production (hectares),AG.LND.CREL.HA,production,1753105,1854217,..
Japan,JPN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,36.04597701,..,..
Japan,JPN,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,production,104.09,104.84,..
Japan,JPN,Losses due to theft and vandalism (% of annual sales for affected firms),IC.FRM.CRIM.ZS,Losses due to theft and vandalism (% of annual sales for affected firms),..,..,..
Japan,JPN,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,Methane (CH4) emissions,43.6832,44.9321,44.0957
Japan,JPN,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,Methane (CH4) emissions,58.0109,58.8479,57.6414
Japan,JPN,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,Methane (CH4) emissions,1.0825,1.0708,1.0465
Japan,JPN,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,Methane (CH4) emissions,3.7622,3.7216,3.6627
Japan,JPN,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CH4.IC.MT.CE.AR5,Methane (CH4) emissions,0.3458,0.314,0.3034
Japan,JPN,Methane (CH4) emissions from Industrial Processes (Mt CO2e),EN.GHG.CH4.IP.MT.CE.AR5,Methane (CH4) emissions,0.5616,0.5254,0.5106
Japan,JPN,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CH4.PI.MT.CE.AR5,Methane (CH4) emissions,0.6641,0.6435,0.6174
Japan,JPN,Methane (CH4) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CH4.TR.MT.CE.AR5,Methane (CH4) emissions,0.4872,0.4908,0.4691
Japan,JPN,Methane (CH4) emissions from Waste (Mt CO2e),EN.GHG.CH4.WA.MT.CE.AR5,Methane (CH4) emissions,7.4242,7.1497,6.936
Japan,JPN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Mineral rents (% of GDP),0.007205536,..,..
Japan,JPN,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,Nitrous oxide (N2O) emissions,2.0998,2.0891,2.0787
Japan,JPN,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,Nitrous oxide (N2O) emissions,1.9174,1.9327,1.8599
Japan,JPN,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,Nitrous oxide (N2O) emissions,2.7879,2.4443,2.3062
Japan,JPN,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,Nitrous oxide (N2O) emissions,3.2243,3.1583,2.9705
Japan,JPN,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,Nitrous oxide (N2O) emissions,0.4846,0.4384,0.4231
Japan,JPN,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,Nitrous oxide (N2O) emissions,0.0233,0.0239,0.0225
Japan,JPN,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),EN.GHG.N2O.BU.MT.CE.AR5,Nitrous oxide (N2O) emissions,0.987,0.9835,0.9457
Japan,JPN,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,Nitrous oxide (N2O) emissions,5.3035,5.2547,5.2071
Japan,JPN,Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.N2O.MT.CE.AR5,Nitrous oxide (N2O) emissions,16.8278,16.3249,15.8136
Japan,JPN,Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.N2O.ZG.AR5,Nitrous oxide (N2O) emissions,-41.13869369,-42.89776801,-44.68622437
Japan,JPN,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,Total greenhouse gas emissions,9.402885274,8.851755424,8.360430513
Japan,JPN,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,Total greenhouse gas emissions,1181.7696,1107.5758,1041.0128
Japan,JPN,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Total greenhouse gas emissions,..,..,..
Japan,JPN,Total greenhouse gas emissions excluding LULUCF (% change from 1990),EN.GHG.TOT.ZG.AR5,Total greenhouse gas emissions,-10.28291445,-15.91552803,-20.96882976
Japan,JPN,Total fisheries production (metric tons),ER.FSH.PROD.MT,production,4213918.69,3910316.4,..
India,IND,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,Access to clean fuels and technologies for cooking,70.5,74.5,..
India,IND,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,Access to clean fuels and technologies for cooking,57.1,62.5,..
India,IND,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,Access to clean fuels and technologies for cooking,93.8,94.8,..
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,Access to electricity,99.6,99.2,..
India,IND,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,Access to electricity,99.3,99.3,..
India,IND,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,Access to electricity,100,100,..
India,IND,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,Adjusted savings,0.163266862,..,..
India,IND,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,Adjusted savings,5105130334,..,..
India,IND,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Adjusted savings,1.620810611,..,..
India,IND,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,Adjusted savings,29569823472,..,..
India,IND,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,Adjusted savings,0.945670722,..,..
India,IND,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,Adjusted savings,16005565905,..,..
India,IND,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,Adjusted savings,0.511873027,..,..
India,IND,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,Adjusted savings,36773699405,..,..
India,IND,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,Adjusted savings,1.176057439,..,..
India,IND,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,Agriculture indicators,42.26577835,..,..
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,Agriculture indicators,60.04592643,60.04592643,..
India,IND,Agricultural land (sq. km),AG.LND.AGRI.K2,Agriculture indicators,1785279.48,..,..
India,IND,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,Agriculture indicators,1.645537185,1.653797856,1.474559517
India,IND,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,Agriculture indicators,1.469019953,0.942789379,0.822662154
India,IND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Agriculture indicators,17.37256153,16.63943104,15.99836213
India,IND,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Agriculture indicators,4.623155625,4.706865982,1.440475012
India,IND,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,Agriculture indicators,4.57E+11,4.78E+11,4.85E+11
India,IND,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,Agriculture indicators,2.17E+13,2.27E+13,2.30E+13
India,IND,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,Agriculture indicators,4.10E+13,4.48E+13,4.73E+13
India,IND,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,Agriculture indicators,5.50E+11,5.58E+11,5.71E+11
India,IND,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,Agriculture indicators,2011.637165,2061.223438,1975.918379
India,IND,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Air transport,907.929041,..,..
India,IND,"Air transport, passengers carried",IS.AIR.PSGR,Air transport,83964797,..,..
India,IND,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Air transport,739481,..,..
India,IND,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),..,..,..
India,IND,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,Annual freshwater withdrawals,90.40735874,..,..
India,IND,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,Annual freshwater withdrawals,7.358738502,..,..
India,IND,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,Annual freshwater withdrawals,2.23390276,..,..
India,IND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Annual freshwater withdrawals,44.77869986,..,..
India,IND,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Annual freshwater withdrawals,647.5,..,..
India,IND,Aquaculture production (metric tons),ER.FSH.AQUA.MT,Annual freshwater withdrawals,9408300,10235300,..
India,IND,Arable land (% of land area),AG.LND.ARBL.ZS,Arable land,51.9468813,51.9468813,..
India,IND,Arable land (hectares per person),AG.LND.ARBL.HA.PC,Arable land,0.109211938,..,..
India,IND,Arable land (hectares),AG.LND.ARBL.HA,Arable land,154447948,..,..
India,IND,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,Armed forces,3959000000,2582000000,1428000000
India,IND,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Armed forces,54000000,7000000,34000000
India,IND,"Armed forces personnel, total",MS.MIL.TOTL.P1,Armed forces,..,..,..
India,IND,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,Armed forces,..,..,..
India,IND,Battle-related deaths (number of people),VC.BTL.DETH,Armed forces,430,310,217
India,IND,"Bird species, threatened",EN.BIR.THRD.NO,"Bird species, threatened",..,..,..
India,IND,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,Broad money,82.10203483,..,..
India,IND,Broad money (current LCU),FM.LBL.BMNY.CN,Broad money,1.94E+14,..,..
India,IND,Broad money growth (annual %),FM.LBL.BMNY.ZG,Broad money,11.29710567,..,..
India,IND,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,Broad money,4.072757428,..,..
India,IND,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,Broad money,5024904.98,5539024.95,..
India,IND,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,Carbon dioxide (CO2) emissions,324.2612254,356.2807637,391.9667354
India,IND,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,Carbon dioxide (CO2) emissions,2548.4833,2740.8206,2955.1817
India,IND,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Carbon dioxide (CO2) emissions,1.802062141,1.92281182,2.054964313
India,IND,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,Carbon dioxide (CO2) emissions,29.2446,29.9048,30.5827
India,IND,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,Carbon dioxide (CO2) emissions,201.1516,208.8407,221.7591
India,IND,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,Carbon dioxide (CO2) emissions,91.5567,121.3264,129.1678
India,IND,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,Carbon dioxide (CO2) emissions,559.3889,568.7255,619.0166
India,IND,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,Carbon dioxide (CO2) emissions,206.3263,222.7196,237.9015
India,IND,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,Carbon dioxide (CO2) emissions,1165.7218,1265.6946,1376.9935
India,IND,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,Carbon dioxide (CO2) emissions,295.0934,323.609,339.7606
India,IND,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,Carbon dioxide (CO2) emissions,..,..,..
India,IND,Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),EN.GHG.CO2.LU.DF.MT.CE.AR5,Carbon dioxide (CO2) emissions,..,..,..
India,IND,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),EN.GHG.CO2.LU.FL.MT.CE.AR5,Carbon dioxide (CO2) emissions,..,..,..
India,IND,Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),EN.GHG.CO2.LU.OS.MT.CE.AR5,Carbon dioxide (CO2) emissions,..,..,..
India,IND,Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),EN.GHG.CO2.LU.OL.MT.CE.AR5,Carbon dioxide (CO2) emissions,..,..,..
India,IND,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,Carbon dioxide (CO2) emissions,..,..,..
India,IND,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Carbon intensity of GDP,0.223858134,0.225030056,0.224339523
India,IND,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,Carbon intensity of GDP,0.916935577,0.921735835,0.918907373
India,IND,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",..,..,..
India,IND,Cereal production (metric tons),AG.PRD.CREL.MT,production,355110300,355088430,..
India,IND,Cereal yield (kg per hectare),AG.YLD.CREL.KG,production,3497.9,3566.6,..
India,IND,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,Chemicals (% of value added in manufacturing),8.853615548,..,..
India,IND,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Coal rents (% of GDP),1.280291699,..,..
India,IND,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,Combustible renewables and waste (% of total energy),..,..,..
India,IND,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,Coverage of social insurance programs,..,..,..
India,IND,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,Coverage of social insurance programs,..,..,..
India,IND,Coverage of social insurance programs in 3rd quintile (% of population),per_si_allsi.cov_q3_tot,Coverage of social insurance programs,..,..,..
India,IND,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,Coverage of social insurance programs,..,..,..
India,IND,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,Coverage of social insurance programs,..,..,..
India,IND,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,Coverage of social insurance programs,..,..,..
India,IND,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,production,120.63,123.29,..
India,IND,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",..,..,..
India,IND,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,Educational attainment,10.49464893,10.32999992,11.38000011
India,IND,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,Educational attainment,50.75631332,49.75,52.16999817
India,IND,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,Educational attainment,60.50924301,58.65999985,61.09000015
India,IND,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,Educational attainment,41.2036438,40.95999908,43.5
India,IND,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,Educational attainment,..,12.14000034,13.22999954
India,IND,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,Educational attainment,..,14.55000019,15.82999992
India,IND,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,Educational attainment,73.24389648,71.81999969,74.73999786
India,IND,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,Educational attainment,63.30651093,62.81999969,65.58000183
India,IND,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,Educational attainment,9.881895065,..,..
India,IND,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,Educational attainment,53.57353973,53.93999863,56.68000031
India,IND,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,Educational attainment,13.54187679,13.23999977,14.43999958
India,IND,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,Educational attainment,16.65446663,16.18000031,17.60000038
India,IND,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Educational attainment,..,3.160000086,3.49000001
India,IND,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,Educational attainment,3.320916176,3.162196159,3.486839771
India,IND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Electricity production,..,..,..
India,IND,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,Electricity production,..,..,..
India,IND,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,Electricity production,..,..,..
India,IND,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Electricity production,..,..,..
India,IND,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,Electricity production,..,..,..
India,IND,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Electricity production,..,..,..
India,IND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Electricity production,..,..,..
India,IND,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Electricity production,..,..,..
India,IND,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,Electricity production,..,..,..
India,IND,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,Electricity production,..,..,..
India,IND,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Employment,0.455762013,0.691449496,0.503651496
India,IND,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,Employment,2.67643078,3.664269215,4.465886292
India,IND,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Employment,44.07919279,42.86099759,43.51358293
India,IND,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,Employment,59.30080437,59.15105248,61.4874954
India,IND,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,Employment,38.75278836,36.89347791,36.5873192
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Energy,..,..,..
India,IND,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,Energy,..,..,..
India,IND,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Energy,4.21,..,..
India,IND,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Energy,..,..,..
India,IND,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,health expenditure per capita,2,..,..
India,IND,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,health expenditure per capita,5,..,..
India,IND,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,F-gases emissions from Industrial Processes (Mt CO2e),61.7777,65.2838,68.7456
India,IND,Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Firms experiencing losses due to theft and vandalism (% of firms),..,2.4,..
India,IND,Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,Firms experiencing electrical outages (% of firms),..,19.9,..
India,IND,"Fish species, threatened",EN.FSH.THRD.NO,"Fish species, threatened",..,..,..
India,IND,Fixed broadband subscriptions,IT.NET.BBND,Fixed broadband subscriptions,27600000,33500000,39300000
India,IND,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Fixed broadband subscriptions,1.9488,2.35232,..
India,IND,Forest area (sq. km),AG.LND.FRST.K2,Forest indicators,724264,726928,..
India,IND,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,Forest indicators,0.160725947,..,..
India,IND,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),..,..,..
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,Forest indicators,24.35982901,24.44942974,..
India,IND,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,Fuel indicator,14.28465927,21.75246519,20.70590821
India,IND,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,Fuel indicator,29.87284032,37.84440371,33.2009829
India,IND,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,Investment,1621240000,2469730000,4467300000
India,IND,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,Investment,278250000,..,..
India,IND,Land under cereal production (hectares),AG.LND.CREL.HA,production,101521690,99558760,..
India,IND,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,66.49209283,..,..
India,IND,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,production,135.29,132.52,..
India,IND,Losses due to theft and vandalism (% of annual sales for affected firms),IC.FRM.CRIM.ZS,Losses due to theft and vandalism (% of annual sales for affected firms),..,6.7,..
India,IND,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,Methane (CH4) emissions,564.886,567.0297,567.5592
India,IND,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,Methane (CH4) emissions,822.2417,836.7582,848.5349
India,IND,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,Methane (CH4) emissions,38.6344,38.6783,38.9994
India,IND,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,Methane (CH4) emissions,81.3226,92.4429,100.4239
India,IND,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CH4.IC.MT.CE.AR5,Methane (CH4) emissions,3.8605,4.0664,4.1663
